type,item_id,name_in_database,path,ja
CollectionItemData,0x0100007300000062,CollectionItem_CeremonialScissors,CollectionItemProperties.Description,進歩を映して光る象徴。インフラ事業の落成式でテープを切るために用いられたこの鋏は、あなたが現代のソードランドの姿に寄与したことを形に残すものである。
CollectionItemData,0x010000530000049D,CollectionItem_ChessPiece,CollectionItemProperties.Title,アザロ家のチェス駒
CollectionItemData,0x010000530000049D,CollectionItem_ChessPiece,CollectionItemProperties.Description,チェスはもっとも高貴な遊戯であり、戦略という技芸の証である。王宮の広間で時を過ごす手立てとしても格好のものだった。この美しい駒は、アザロ家がその武勇を讃えて作らせた一組の一部である。
CollectionItemData,0x0100007300000001,CollectionItem_CigarBox,CollectionItemProperties.Title,葉巻の箱
CollectionItemData,0x0100007300000001,CollectionItem_CigarBox,CollectionItemProperties.GroupName,賄賂
CollectionItemData,0x0100007300000001,CollectionItem_CigarBox,CollectionItemProperties.Description,ウォルター・タスクからの贈り物。この箱からは、レスピアの陽光で乾かされ、かの国随一の職人の手で巻かれた葉の、豊かで紛れもない香りが立ちのぼる。中の一本一本が、権力と富、そしてソードランドとレスピアの財閥が織りなす込み入った関係を物語っている。
CollectionItemData,0x010000730000005C,CollectionItem_Dagger,CollectionItemProperties.Title,エグムンド王の短剣
CollectionItemData,0x010000730000005C,CollectionItem_Dagger,CollectionItemProperties.Description,幾世代にもわたって受け継がれてきた古の遺品。この短剣はエグムンド王の治世を語り伝える。統べる者の重責を思い起こさせるそれは、武器である以上に、ソードランドの歴史そのものの一片である。
CollectionItemData,0x010000A1000043A2,CollectionItem_DastScepter,CollectionItemProperties.Title,聖ダストの笏
CollectionItemData,0x010000A1000043A2,CollectionItem_DastScepter,CollectionItemProperties.Description,"聖ダストの笏は、精緻な細工と深い象徴的意味で知られる崇敬の対象である。柄は11の区画に分かれ、それぞれがヌーリティの柱の一つを表し、その根本の教えを体現する意匠で飾られている。 

伝承によれば、名工ドリアン・エチェベリアは、聖ダストが現れてヌーリティの柱を象るこの笏を作るよう促す、鮮烈な夢を見たという。この神聖な啓示に突き動かされたドリアンは、聖人の遺徳を讃えることこそ自らの聖なる務めと信じ、細心の注意をもってこの笏を設計し、鍛え上げた。"
CollectionItemData,0x01000053000004A7,CollectionItem_DogToy,CollectionItemProperties.Title,ブルーノの犬用玩具
CollectionItemData,0x01000053000004A7,CollectionItem_DogToy,CollectionItemProperties.Description,友情、信頼、そして何より忠誠――いずれも王が臣下に当然求めてよいものである。ブルーノは幾度となく、その点で宮廷の多くの者よりも優れていることを示してきた。よくやった。
CollectionItemData,0x01000053000004D9,CollectionItem_FabergeEgg,CollectionItemProperties.Title,ハッタースリーの卵
CollectionItemData,0x01000053000004D9,CollectionItem_FabergeEgg,CollectionItemProperties.Description,ルンブルクの名高い金細工師ベンジャミン・C・ハッタースリーが、故アルフレッド2世の治世に王室の依頼で作った一連の卵の一つ。現存するのは8個のみとされ、この一点にはエメラルドとラピスラズリが象嵌されている。
CollectionItemData,0x01000053000004CF,CollectionItem_GasCorpPlaque,CollectionItemProperties.Title,ROGの記念盾
CollectionItemData,0x01000053000004CF,CollectionItem_GasCorpPlaque,CollectionItemProperties.Description,リジア石油ガス公社は誇りの源であり、国家の自給と自立の象徴である。アウレウス・ガス田に捧げられた、武骨でありながら優美なこの記念盾は、その目標に至るまでに歩んだ道のりを絶えず思い起こさせる。
CollectionItemData,0x010000780000000E,CollectionItem_GoatStatue,CollectionItemProperties.Title,ソードランドの山羊像
CollectionItemData,0x010000780000000E,CollectionItem_GoatStatue,CollectionItemProperties.Description,精巧に作られたこのソードランドの山羊像は、国民の誇りを照らす灯である。細部まで丹念に彫り込まれたそれは、この国の遺産と自然の恵みを静かに讃えている。
CollectionItemData,0x0100007300000025,CollectionItem_Gun,CollectionItemProperties.Title,拳銃
CollectionItemData,0x0100007300000025,CollectionItem_Gun,CollectionItemProperties.Description,飾り気のないこのソードランド製の武器は、争いの生々しい残響であり、戦時下にある国の緊張を重く宿している。ソードランドが直面する試練と、それを切り抜けるのに要る胆力とを、厳しく突きつけてくる。
CollectionItemData,0x010000730000002B,CollectionItem_Headphones,CollectionItemProperties.Title,ヘッドフォン
CollectionItemData,0x010000730000002B,CollectionItem_Headphones,CollectionItemProperties.Description,絡まった配線とすり減ったイヤーパッドを持つこのヘッドフォンは、戦のさなかにあってあなたの伴侶となった。そこから流れる音は混沌のただ中に集中の繭を作り、最も必要なときに思考の冴えをもたらす。
CollectionItemData,0x010000530000046F,CollectionItem_IntermerkopumPlaque,CollectionItemProperties.Title,インテルメルコプムの環
CollectionItemData,0x010000530000046F,CollectionItem_IntermerkopumPlaque,CollectionItemProperties.Description,精巧に組み合わされたこの環の連なりは、メルコパの数多の国々のあいだに丹念に築かれた結束を表している。それぞれの違いと思惑を思えば、驚くべき偉業である。願わくはこの先何十年も続かんことを。
CollectionItemData,0x0100005300000467,CollectionItem_IzaKey,CollectionItemProperties.Title,イザ門の鍵
CollectionItemData,0x0100005300000467,CollectionItem_IzaKey,CollectionItemProperties.Description,イザの由緒あるムッセル門の装飾鍵。サゾン家がこの都市を治めていることの象徴である。サゾン家のサボテンの紋章が黄金で美しく象られ、磨き上げられて光を宿している。
CollectionItemData,0x010000730000003E,CollectionItem_KesaroLighter,CollectionItemProperties.Title,ケサロのライター
CollectionItemData,0x010000730000003E,CollectionItem_KesaroLighter,CollectionItemProperties.Description,一見なんの変哲もない道具だが、かつて銃弾から一つの命を救った。そこに散る火花のひとつひとつが、九死に一生の逸話と、予測しがたい運命の転がりを照らし出す。
CollectionItemData,0x010000530000045F,CollectionItem_KorontiResortPostcard,CollectionItemProperties.Title,ヴァレンキリスの絵葉書
CollectionItemData,0x010000530000045F,CollectionItem_KorontiResortPostcard,CollectionItemProperties.Description,陽射しを浴びた人でにぎわう浜辺が、この絵葉書を飾っている。ある者には楽園だろうが、より人目につかぬ静かな海辺の隠れ家を好む者もいよう。花開くリジアの観光産業へのささやかな讃辞であり、マルセル・コロンティからの私信が添えられている。
CollectionItemData,0x010000A000000138,CollectionItem_LucitaDagger,CollectionItemProperties.Title,ルシータの短剣
CollectionItemData,0x010000A000000138,CollectionItem_LucitaDagger,CollectionItemProperties.Description,小ぶりながら恐ろしく鋭い刃物で、握りはよく使い込まれている。接近戦で振るうことも、敵めがけて投げつけることもできる。薄い造りゆえ、気づかれることなく身近に忍ばせておける。
CollectionItemData,0x01000053000004BB,CollectionItem_MandragoraExtract,CollectionItemProperties.Title,マンドラゴラの抽出液
CollectionItemData,0x01000053000004BB,CollectionItem_MandragoraExtract,CollectionItemProperties.Description,この濃縮したマンドラゴラの抽出液を数滴垂らせば、信仰篤き者は神域を垣間見ることができる――賢者たちはそう説く。もっとも、数滴多すぎれば破滅的な結果を招くこともまた知られている……
CollectionItemData,0x01000053000004ED,CollectionItem_MechanicalBird,CollectionItemProperties.Title,モレラのブリキの小鳥
CollectionItemData,0x01000053000004ED,CollectionItem_MechanicalBird,CollectionItemProperties.Description,"モレラの名高い職人たちが作り上げた、見事な出来のブリキの小鳥。簡素なぜんまい仕掛けで翼を羽ばたかせ、足を踏み鳴らす。 

今日ではモレラの多くの家庭にありふれた玩具だが、大量生産されていないため、メルコパ各国ではこうした小鳥が珍重されている。"
CollectionItemData,0x01000053000004B1,CollectionItem_MiniYacht,CollectionItemProperties.Title,RRNリザニアの模型
CollectionItemData,0x01000053000004B1,CollectionItem_MiniYacht,CollectionItemProperties.Description,速く、優美で、現代的、そして何より快適。望みうるかぎりの設備がこの船には備わっている。RRNリザニア号はまさに現代の王にふさわしい遊覧船であり、この縮尺模型はそれがあなたのものであることを絶えず思い起こさせる。
CollectionItemData,0x010000A3000011AE,CollectionItem_PalesCrown,CollectionItemProperties.Title,パレスの王冠
CollectionItemData,0x010000A3000011AE,CollectionItem_PalesCrown,CollectionItemProperties.Description,"パレスの王冠は、あなたのものには及ばぬとはいえ、それでも目を瞠る品である。純金で作られ、大粒の白真珠と宝石で飾られたそれは、かつて独立した大公国を治めるラインハルト家の象徴であった。

それが今、あなたの机上にある。分離した州をリジアが正当に取り戻したことの証として。"
CollectionItemData,0x0100008600000001,CollectionItem_PhotoFrameTorn,CollectionItemProperties.Title,破れた家族写真
CollectionItemData,0x0100008600000001,CollectionItem_PhotoFrameTorn,CollectionItemProperties.Description,端の破れたこの写真は、失われた愛と、断たれた縁について多くを語る。国を率いる座を求めて払った個人の犠牲を、痛切に思い起こさせる。
CollectionItemData,0x0100007300000031,CollectionItem_Pocketwatch,CollectionItemProperties.Title,セルジュの懐中時計
CollectionItemData,0x0100007300000031,CollectionItem_Pocketwatch,CollectionItemProperties.Description,色褪せぬ友情の形見。この時計はかつて、忠実な運転手セルジュ・ヴォルクナーのものだった。刻まれる秒音の一つひとつが、二人で歩んだ道程の律動を響かせ、仲間意識と忠義の物語をささやく。
CollectionItemData,0x0100007300000050,CollectionItem_PoemBook,CollectionItemProperties.Title,シルカスの詩集
CollectionItemData,0x0100007300000050,CollectionItem_PoemBook,CollectionItemProperties.Description,この本を手に取ることは、斃れた詩人の心に触れることに等しい。そこに収められた詩句の一つひとつが、一国の悲嘆と栄光を、そしてあまりに早く黙らされた孤独な声を響かせている。
CollectionItemData,0x01000053000004C5,CollectionItem_PoemScroll,CollectionItemProperties.Title,パベルの詩
CollectionItemData,0x01000053000004C5,CollectionItem_PoemScroll,CollectionItemProperties.Description,詩としての出来にはなお改善の余地があるかもしれない。それでも、友であり執事でもあるパベルから贈られたこの詩は、ともに過ごした時の記憶であり、これから来るものへの希望でもある。
CollectionItemData,0x010000730000009B,CollectionItem_UnderhallTrophy,CollectionItemProperties.Title,アンダーホールのトロフィー
CollectionItemData,0x010000730000009B,CollectionItem_UnderhallTrophy,CollectionItemProperties.GroupName,投資
CollectionItemData,0x010000730000009B,CollectionItem_UnderhallTrophy,CollectionItemProperties.Description,企業家としての成功を映す輝かしい象徴。このトロフィーは、あなたがアンダーホールに投じた出資の証である。ソードランドのインフラの成長と、繁栄の約束を証し立てている。
CollectionItemData,0x010000730000004A,CollectionItem_USPBrooch,CollectionItemProperties.Title,USPのブローチ
CollectionItemData,0x010000730000004A,CollectionItem_USPBrooch,CollectionItemProperties.Description,58年の選挙戦で身につけられたこのブローチは、あなたの政治の歩みの象徴である。小さな品でありながら、一国の希望と、変革を求める切迫した熱を宿している。
CollectionItemData,0x0100005300000457,CollectionItem_WeddingRing,CollectionItemProperties.Title,レナの結婚指輪
CollectionItemData,0x0100005300000457,CollectionItem_WeddingRing,CollectionItemProperties.Description,あの運命の舟遊びののち、亡骸から取り戻された妻レナの結婚指輪。大粒の青いアメジストは今もなお彼女の瞳を思わせ、黄金に刻まれた二人の名は、永遠に続くはずだったものを思い起こさせる。
CollectionItemData,0x01000053000004E3,CollectionItem_WehzekDoorstop,CollectionItemProperties.Title,ヴェゼクのドアストッパー
CollectionItemData,0x01000053000004E3,CollectionItem_WehzekDoorstop,CollectionItemProperties.Description,最上のヴェゼク産トウヒから削り出し、金を被せ、優美な宝石で飾ったこのドアストッパーは、ヴェーレンの中枢に深く根づいた装飾木工の長い伝統に連なる品である。その多用途ぶりを褒める者もいるという。
CollectionItemData,0x0100006A00005526,CollectionItem_WhiskeyBottle,CollectionItemProperties.Title,ウイスキーの瓶
CollectionItemData,0x0100006A00005526,CollectionItem_WhiskeyBottle,CollectionItemProperties.Description,30年を経たエルローリーのマルーン――純然たる調和の一本。ひと口ごとに幾重もの複雑な風味がほどけ、飲む者をソードランドの静謐な高地へと運んでゆく。
CollectionItemData,0x0100006A0000552B,CollectionItem_WineBottle,CollectionItemProperties.Title,ワインの瓶
CollectionItemData,0x0100006A0000552B,CollectionItem_WineBottle,CollectionItemProperties.GroupName,投資
CollectionItemData,0x0100006A0000552B,CollectionItem_WineBottle,CollectionItemProperties.Description,ソードランドの肥沃な大地の証。この瓶には、あなた自身の葡萄畑から生まれた深紅の美酒が収められている。その深い香りは故郷を清々しく思い起こさせ、個人の達成とソードランドの風土そのものを象徴している。
CollectionItemData,0x0100005300000489,CollectionItem_WruhecistMedallion,CollectionItemProperties.Title,ヴルヘック教のメダリオン
CollectionItemData,0x0100005300000489,CollectionItem_WruhecistMedallion,CollectionItemProperties.Description,メフティエム国際貿易区の予備調査の際に発見された、純金のヴルヘック教メダリオン。古代レゼニド帝国に残る最古級の遺物の一つとされる。驚くほどよく保たれた精緻な宗教彫刻は、数百年前と変わらぬ象徴をいまも湛えている。
