type,item_id,name_in_database,path,ja
MultipleChoicePageData,0x0100005100013BF8,Page_DictatorConstitution_Section5,MultipleChoicePageProperties.Subtitle,"第50条によれば、政党が大国民議会で議席を得るには全国総得票の10%以上を要する。このラインを越えた政党の得票は比例して再配分されるため、現在首位にあるUSPが最大の恩恵を受けることになる。

ラインを下げれば、次の選挙でブルディア労働者党やソードランド共産党が議席を得るかもしれない。一方でラインを上げれば、国民戦線党がラインを下回る恐れがある。"
MultipleChoicePageData,0x0100005100013C15,Page_DictatorConstitution_Section6,MultipleChoicePageProperties.Title,第6節：大統領令
MultipleChoicePageData,0x0100005100013C15,Page_DictatorConstitution_Section6,MultipleChoicePageProperties.Subtitle,"第18条および第51条によれば、大統領は政治・社会・経済の事項について法律と同一の効力を持つ命令を発することができる。ただしそれは憲法に反してはならず、司法審査の対象となる。したがって大統領は、多くの事項について大国民議会を経ずに命令を発することができる。もっとも議会は、同じ事項について法律を可決して大統領令を覆すことができる。 

命令を発するには議会の授権法を要するものとして議会を手続きに関与させることもできるし、逆に大統領令に法律に優先する効力を与え、司法審査の対象外とすることで強化することもできる。"
MultipleChoicePageData,0x0100005100013C32,Page_DictatorConstitution_Section7,MultipleChoicePageProperties.Title,第7節：任期の制限
MultipleChoicePageData,0x0100005100013C32,Page_DictatorConstitution_Section7,MultipleChoicePageProperties.Subtitle,憲法によれば、大統領は4年の任期で選出される。しかし任期の制限については何ら定めがなく、一個人が無制限に立候補し、当選し、大統領を務めることが可能になっている。
MultipleChoicePageData,0x0100005100013C48,Page_DictatorConstitution_Section8,MultipleChoicePageProperties.Title,第8節：判事の免責
MultipleChoicePageData,0x0100005100013C48,Page_DictatorConstitution_Section8,MultipleChoicePageProperties.Subtitle,"憲法は最高裁判事に法の前の絶対的免責を与え、弾劾の手続きを何ら定めていない。そのため判事は他の統治機構が手を触れられない存在となっている。

違憲な行為という法的理由に基づいて判事の弾劾を発議する権利を大国民議会に与え、弾劾の手続きを定めることもできる。あるいは判事を更迭する権利を大統領に与え、裁判所を完全にその統制下に置くこともできる。"
MultipleChoicePageData,0x0100005100013C5E,Page_DictatorConstitution_Section9,MultipleChoicePageProperties.Title,第9節：タルキン・ソルの「名誉議員」としての権利
MultipleChoicePageData,0x0100005100013C5E,Page_DictatorConstitution_Section9,MultipleChoicePageProperties.Subtitle,"憲法第99条は「名誉議員」の称号と、その者が行使しうる権利を定めている。名誉議員は絶対的免責を有し、大国民議会の終身議員とみなされる。国家の大統領警護隊から提供される専属の警護班を自ら統率する権限を与えられる。また、国家が無償で用意する特別な私邸に住む資格も持つ。 

この称号を有する者は、タルキン・ソルただ一人である。"
MultipleChoicePageData,0x0100006700000013,Page_EmergencyPanel_Section1,MultipleChoicePageProperties.Title,第1節：内部の脅威
MultipleChoicePageData,0x0100006700000013,Page_EmergencyPanel_Section1,MultipleChoicePageProperties.Subtitle,"憲法第57条および第58条に従い、国家は以下の団体を、ソードランド共和国とその市民の公共の安全にとって存亡に関わる脅威であると認め、非合法化し、国家安全保障上の脅威と宣言する。 

以下の対象はテロリストと宣言され、警察はその構成員および過去にこれを支援した者に対して捜査の手を向ける。"
MultipleChoicePageData,0x0100006700000038,Page_EmergencyPanel_Section2,MultipleChoicePageProperties.Title,第2節：治安
MultipleChoicePageData,0x0100006700000038,Page_EmergencyPanel_Section2,MultipleChoicePageProperties.Subtitle,憲法第58条に基づき、国家安全保障上の脅威から国を守るため、以下を命じる。
MultipleChoicePageData,0x0100006700000055,Page_EmergencyPanel_Section3,MultipleChoicePageProperties.Title,第3節：外部の脅威
MultipleChoicePageData,0x0100006700000055,Page_EmergencyPanel_Section3,MultipleChoicePageProperties.Subtitle,侵略的な政治行動、内政への干渉、およびソードランド共和国の主権の軽視を理由として、国家は以下の国々との外交関係を全面的に断絶し、禁輸措置をとり、その国民の入国を拒否することを宣言する。
MultipleChoicePageData,0x0100009A0000BE9D,Page_ExecutionMethod,MultipleChoicePageProperties.Title,方法
MultipleChoicePageData,0x0100009A0000BE9D,Page_ExecutionMethod,MultipleChoicePageProperties.Subtitle,処刑の方法はどうするか。
MultipleChoicePageData,0x0100008E00002CFC,Page_FocusPanel_EconomicStrategy,MultipleChoicePageProperties.Title,経済戦略
MultipleChoicePageData,0x0100008E00002CFC,Page_FocusPanel_EconomicStrategy,MultipleChoicePageProperties.Subtitle,資源経済の強化に重点を置くなら、天然資源を活かし、長期のエネルギー契約を守ることになる。他方、資源依存を脱して経済を多角化する道は、均衡のとれた財政をめざし、過度な依存の危うさを和らげる。両者を織り交ぜる方策は、より大きな柔軟性をもたらす。
MultipleChoicePageData,0x0100008E00002CA2,Page_FocusPanel_ForeignStrategy,MultipleChoicePageProperties.Title,外交戦略
MultipleChoicePageData,0x0100008E00002CA2,Page_FocusPanel_ForeignStrategy,MultipleChoicePageProperties.Subtitle,王国は新たな外交上の選択に直面している。介入主義は積極的な軍事関与を促し、宥和はヴェーレンおよびルンブルク王室との結びつきを強めることをめざす。あるいは第三の道を選び、デルディア・パレス・モレラと地域同盟を結んで大国との関わりを避けることもできる。
MultipleChoicePageData,0x0100008E00002CBF,Page_FocusPanel_GovernmentIntention,MultipleChoicePageProperties.Title,統治機構の方針
MultipleChoicePageData,0x0100008E00002CBF,Page_FocusPanel_GovernmentIntention,MultipleChoicePageProperties.Subtitle,絶対主義を選べばトラス家における君主制の伝統は揺るぎないものとなる。一方、改革はサゾン家とリジア人民党の意向に沿うもので、より広い市民参加と資源の再分配へ舵を切る合図となる。対して現状維持は、いまの権力の均衡と州の自治を保つ。
MultipleChoicePageData,0x010000520002787D,Page_MorellaNationalization_Concessions,MultipleChoicePageProperties.Title,国有化にあたってリジアが行う譲歩
MultipleChoicePageData,0x010000520002787D,Page_MorellaNationalization_Concessions,MultipleChoicePageProperties.Subtitle,国有化されたメフティエム国際貿易区において40パーセントの持ち分を取得することを認められる見返りに、リジアは以下に同意する。
MultipleChoicePageData,0x010000520002682B,Page_MorellaNationalization_Demands,MultipleChoicePageProperties.Title,国有化にあたってリジアが求める要求
MultipleChoicePageData,0x010000520002682B,Page_MorellaNationalization_Demands,MultipleChoicePageProperties.Subtitle,メフティエム国際貿易区の国有化に関するモレラの提案を承認する条件として、リジアはモレラに以下の要求を満たすよう求める。
MultipleChoicePageData,0x01000052000278AA,Page_MorellaRenegotiationConcessions_BuyLespia,MultipleChoicePageProperties.Title,再交渉にあたってリジアが行う譲歩
MultipleChoicePageData,0x01000052000278AA,Page_MorellaRenegotiationConcessions_BuyLespia,MultipleChoicePageProperties.Subtitle,再交渉後のメフティエム国際貿易区においてレスピアの持ち分を引き受ける見返りに、リジアは以下に同意する。
MultipleChoicePageData,0x01000052000278B4,Page_MorellaRenegotiationConcessions_NoLespia,MultipleChoicePageProperties.Title,再交渉にあたってリジアが行う譲歩
MultipleChoicePageData,0x01000052000278B4,Page_MorellaRenegotiationConcessions_NoLespia,MultipleChoicePageProperties.Subtitle,再交渉後のメフティエム国際貿易区からレスピアの持ち分が除かれる見返りに、リジアは以下に同意する。
MultipleChoicePageData,0x01000052000278BE,Page_MorellaRenegotiationConcessions_SameShares,MultipleChoicePageProperties.Title,再交渉にあたってリジアが行う譲歩
MultipleChoicePageData,0x01000052000278BE,Page_MorellaRenegotiationConcessions_SameShares,MultipleChoicePageProperties.Subtitle,メフティエム国際貿易区に関する新協定の一環として、リジアは以下に同意する。
MultipleChoicePageData,0x0100005200027872,Page_MorellaRenegotiation_Demands,MultipleChoicePageProperties.Title,再交渉にあたってリジアが求める要求
MultipleChoicePageData,0x0100005200027872,Page_MorellaRenegotiation_Demands,MultipleChoicePageProperties.Subtitle,メフティエム国際貿易区の新協定において自らの持ち分の一部をモレラへ移転する条件として、リジアはモレラに以下の要求を満たすよう求める。
MultipleChoicePageData,0x0100005D000004CE,Page_PromisesPanel_Diplomacy,MultipleChoicePageProperties.Title,外交上の立ち位置
MultipleChoicePageData,0x0100005D000004CE,Page_PromisesPanel_Diplomacy,MultipleChoicePageProperties.Subtitle,西の資本主義国アルカシア、北の君主国ルンブルク、東の共産主義国コンタナ連邦――この三者の世界規模の角逐は激しさを増している。ソードランドはいずれかと手を結ぶことも、中立へ傾くこともできる。
MultipleChoicePageData,0x0100005D000004C2,Page_PromisesPanel_Economy,MultipleChoicePageProperties.Title,経済の針路
MultipleChoicePageData,0x0100005D000004C2,Page_PromisesPanel_Economy,MultipleChoicePageProperties.Subtitle,近年の市場改革と不況を経て、この国は二つの異なる経済体制のあいだで立ち往生し、決断を欠いたまま混乱に陥っている。国民は針路を示すことを求めている。
MultipleChoicePageData,0x0100005D000004DE,Page_PromisesPanel_Immigration,MultipleChoicePageProperties.Title,移民政策
MultipleChoicePageData,0x0100005D000004DE,Page_PromisesPanel_Immigration,MultipleChoicePageProperties.Subtitle,この五年、エヴァルト・アルフォンソ前大統領が定めた緩やかな移民法により、ブルディア人・ヴェゼク人・アグノリア人の移民がソードランドに押し寄せた。その結果生じた緊張が、政治的な解決を求める声を呼んでいる。
MultipleChoicePageData,0x0100009A0000BE5E,Page_Publicity,MultipleChoicePageProperties.Title,公開の範囲
MultipleChoicePageData,0x0100009A0000BE5E,Page_Publicity,MultipleChoicePageProperties.Subtitle,執り行われる処刑には、誰を立ち会わせるべきか。
MultipleChoicePageData,0x0100005100013A22,Page_ReformistConstitution_Section1,MultipleChoicePageProperties.Title,第1節：大統領の拒否権
MultipleChoicePageData,0x0100005100013A22,Page_ReformistConstitution_Section1,MultipleChoicePageProperties.Subtitle,"第77条および第82条によれば、大統領は法案に文書を添えて議会へ差し戻すことで拒否権を行使できる。両条には拒否権を覆す方法についての定めがない。 

その結果、大統領はソードランド大議会の特別多数をもってしても覆せない「絶対的」な拒否権を握っている。"
MultipleChoicePageData,0x0100005100013A4F,Page_ReformistConstitution_Section2,MultipleChoicePageProperties.Title,第2節：憲法改正の手続き
MultipleChoicePageData,0x0100005100013A4F,Page_ReformistConstitution_Section2,MultipleChoicePageProperties.Subtitle,憲法第5条によれば、150名以上の署名を得た改正案は大国民議会に提出することができる。改正には大国民議会における三分の二以上の賛成と、最高裁判所における単純過半数の賛成を要する。その結果、選挙で選ばれた立法府に属さない最高裁判所が議決権を持ち、改正手続きにおいて絶大な力を握っている。
MultipleChoicePageData,0x0100005100013A65,Page_ReformistConstitution_Section3,MultipleChoicePageProperties.Title,第3節：大統領の弾劾
MultipleChoicePageData,0x0100005100013A65,Page_ReformistConstitution_Section3,MultipleChoicePageProperties.Subtitle,"第17条によれば、ソードランド大統領は、大逆罪または憲法違反の場合を除き、大統領としての職務の遂行にあたって行った行為について責任を負わない。これらの場合には、最高裁判所が合同法廷において構成員の絶対多数をもって大統領を弾劾することができる。 

したがって弾劾の手続きには最高裁判所のみが関与し、同裁判所は行政府に対して大きな力を持つことになる。"
MultipleChoicePageData,0x0100005100013A89,Page_ReformistConstitution_Section4,MultipleChoicePageProperties.Title,第4節：閣僚の任命
MultipleChoicePageData,0x0100005100013A89,Page_ReformistConstitution_Section4,MultipleChoicePageProperties.Subtitle,"憲法によれば、大統領は議会で選出された議員のなかから閣僚会議の閣僚を任命する。

「大統領は閣僚を指名することができ、その任命には大国民議会の信任投票を要する」という一文を加えて信任投票を導入することもできるし、「大国民議会は閣僚の名簿を指名することができ、大統領はそこから任命することができる」として議会の関与をより強めることもできる。"
MultipleChoicePageData,0x0100005100013AB0,Page_ReformistConstitution_Section5,MultipleChoicePageProperties.Title,第5節：議席獲得ライン
MultipleChoicePageData,0x0100005100013AB0,Page_ReformistConstitution_Section5,MultipleChoicePageProperties.Subtitle,"第50条によれば、政党が大国民議会で議席を得るには全国総得票の10%以上を要する。このラインを越えた政党の得票は比例して再配分されるため、現在首位にあるUSPが最大の恩恵を受けることになる。

ラインを下げれば、次の選挙でブルディア労働者党やソードランド共産党が議席を得るかもしれない。"
MultipleChoicePageData,0x0100005100013AD3,Page_ReformistConstitution_Section6,MultipleChoicePageProperties.Title,第6節：大統領令
MultipleChoicePageData,0x0100005100013AD3,Page_ReformistConstitution_Section6,MultipleChoicePageProperties.Subtitle,"第18条および第51条によれば、大統領は政治・社会・経済の事項について法律と同一の効力を持つ命令を発することができる。ただしそれは憲法に反してはならず、司法審査の対象となる。 

したがって大統領は、多くの事項について大国民議会を経ずに命令を発することができる。もっとも議会は、同じ事項について法律を可決して大統領令を覆すことができる。命令を発するには議会の授権法を要するものとして議会を手続きに関与させることも、大統領令を完全に廃して議会を唯一の立法機関とすることもできる。"
MultipleChoicePageData,0x0100005100013AF3,Page_ReformistConstitution_Section7,MultipleChoicePageProperties.Title,第7節：任期の制限
MultipleChoicePageData,0x0100005100013AF3,Page_ReformistConstitution_Section7,MultipleChoicePageProperties.Subtitle,憲法によれば、大統領は4年の任期で選出される。しかし任期の制限については何ら定めがなく、一個人が無制限に立候補し、当選し、大統領を務めることが可能になっている。
MultipleChoicePageData,0x0100005100013B11,Page_ReformistConstitution_Section8,MultipleChoicePageProperties.Title,第8節：判事の免責
MultipleChoicePageData,0x0100005100013B11,Page_ReformistConstitution_Section8,MultipleChoicePageProperties.Subtitle,"憲法は最高裁判事に法の前の絶対的免責を与え、弾劾の手続きを何ら定めていない。そのため判事は他の統治機構が手を触れられない存在となっている。

違憲な行為という法的理由に基づいて判事の弾劾を発議する権利を大国民議会に与え、弾劾の手続きを定めることができる。"
MultipleChoicePageData,0x0100005100013B29,Page_ReformistConstitution_Section9,MultipleChoicePageProperties.Title,第9節：タルキン・ソルの「名誉議員」としての権利
MultipleChoicePageData,0x0100005100013B29,Page_ReformistConstitution_Section9,MultipleChoicePageProperties.Subtitle,"憲法第99条は「名誉議員」の称号と、その者が行使しうる権利を定めている。名誉議員は絶対的免責を有し、大国民議会の終身議員とみなされる。国家の大統領警護隊から提供される専属の警護班を自ら統率する権限を与えられる。また、国家が無償で用意する特別な私邸に住む資格も持つ。 

この称号を有する者は、タルキン・ソルただ一人である。"
MultipleChoicePageData,0x010000520001C5AE,Page_WehlenNegotiationPromises_Section1,MultipleChoicePageProperties.Title,ヴェーレンからの輸入
MultipleChoicePageData,0x010000520001C5AE,Page_WehlenNegotiationPromises_Section1,MultipleChoicePageProperties.Subtitle,新たな通商協定のもとでリジアへ輸入するヴェゼクの産品を選んでください。
MultipleChoicePageData,0x010000520001C5B2,Page_WehlenNegotiationPromises_Section2,MultipleChoicePageProperties.Title,ヴェーレンへの輸出
MultipleChoicePageData,0x010000520001C5B2,Page_WehlenNegotiationPromises_Section2,MultipleChoicePageProperties.Subtitle,新たな通商協定のもとでヴェーレンへ輸出するリジアの産品を選んでください。
MultipleChoicePageData,0x010000640000C5F1,Page_WehlenNegotiationPromises_Section3,MultipleChoicePageProperties.Title,対反乱作戦への支援［公約］
MultipleChoicePageData,0x010000640000C5F1,Page_WehlenNegotiationPromises_Section3,MultipleChoicePageProperties.Subtitle,ヴェーレンは、ブルディア自由戦線に対する将来の支援をリジアが約束するよう求めている。具体的には、BFFの反乱分子が南へ逃れる余地をなくすため、クレレック海峡に艦船を派遣することである。
MultipleChoicePageData,0x010000520001C5BA,Page_WehlenNegotiationPromises_Section4,MultipleChoicePageProperties.Title,テロ対策のための国境管理
MultipleChoicePageData,0x010000520001C5BA,Page_WehlenNegotiationPromises_Section4,MultipleChoicePageProperties.Subtitle,ヴェーレンは、ブルディア自由戦線の構成員がリジア国境を越えるのを防ぐ新たな措置を提案している。デルディアの旅券保持者およびブルディアの身分証明書を持つ者について、我が国の国境警備隊が入国を禁じるよう求めるものである。［国境警備隊を拡充していれば負担なし］
MultipleChoicePageData,0x010000520001C5B6,Page_WehlenNegotiationPromises_Section5,MultipleChoicePageProperties.Title,リジア国内のヴェゼク人の権利［即時］
MultipleChoicePageData,0x010000520001C5B6,Page_WehlenNegotiationPromises_Section5,MultipleChoicePageProperties.Subtitle,リジアに暮らすヴェゼク系市民の地位を決めてください。ヴェーレンは、自国民に対して完全な移動の自由と、労働・財産の所有・社会サービスの利用を含む完全な権利を認めるよう求めている。
