type,item_id,name_in_database,path,ja
CodexEntryData,0x0100004600017389,Characters_Assembly_KatarinaHorten,CodexEntryProperties.Keywords[3],カタリナ・ホルテン
CodexEntryData,0x0100004600017389,Characters_Assembly_KatarinaHorten,CodexEntryProperties.Description,"カタリナ・ホルテンはブルディア系のソードランド人労働指導者であり政治家兼活動家で、議会議員でもあるほか、現在ソードランド労働組合のスポークスパーソンを務めている。

ベルギアのデイルでソードランド人のブルディア人家族の間に生まれたホルテンは、労働者として働きながら生活を始め、その後ホルソード国立大学で法律を学んだ。結婚のためホルソードに移り住んだ後、人権監視理事会のソードランド本部に関わるようになり、そこを通じて労働者たちの投票登録を手助けした。

1942年に彼女は人権監視理事会のソードランド担当責任者となった。その後1948年に同機関を離れてソードランド労働組合に加入し、ベルギアの農業労働者向けに保険制度と地元新聞を創設した。彼女は農業労働者たちの間でストライキを組織し始め、そのいくつかは成功を収めた。ホルテンは国家や農園主に対して直接行動を取りながらも非暴力的な手法を重視し、ストライキ参加者の要求を実現させようとしたことで知られている。労働組合や左翼団体から大きな支持を得た彼女は1950年にソードランド労働組合のスポークスパーソンに任命された。

1953年の選挙では無所属で出馬し、議会の議員に選出された。"
CodexEntryData,0x010000460001738D,Characters_Assembly_KatarinaHorten_Detained,CodexEntryProperties.Title,カタリナ・ホルテン
CodexEntryData,0x010000460001738D,Characters_Assembly_KatarinaHorten_Detained,CodexEntryProperties.Keywords[0],カタリナ・ホルテン
CodexEntryData,0x010000460001738D,Characters_Assembly_KatarinaHorten_Detained,CodexEntryProperties.Keywords[1],ホルテン
CodexEntryData,0x010000460001738D,Characters_Assembly_KatarinaHorten_Detained,CodexEntryProperties.Keywords[2],ホルテン
CodexEntryData,0x010000460001738D,Characters_Assembly_KatarinaHorten_Detained,CodexEntryProperties.Keywords[3],カタリナ・ホルテン
CodexEntryData,0x010000460001738D,Characters_Assembly_KatarinaHorten_Detained,CodexEntryProperties.Description,"カタリナ・ホルテンはブルディア系のソードランド人労働指導者であり政治家兼活動家で、騒乱を扇動した罪で拘束された。

ベルギアのデイルでソードランド人のブルディア人家族の間に生まれたホルテンは、労働者として働きながら生活を始め、その後ホルソード国立大学で法律を学んだ。結婚のためホルソードに移り住んだ後、人権監視理事会のソードランド本部に関わるようになり、そこを通じて労働者たちの投票登録を手助けした。

1942年に彼女は人権監視理事会のソードランド担当責任者となった。その後1948年に同機関を離れてソードランド労働組合に加入し、ベルギアの農業労働者向けに保険制度と地元新聞を創設した。彼女は農業労働者たちの間でストライキを組織し始め、そのいくつかは成功を収めた。ホルテンは国家や農園主に対して直接行動を取りながらも非暴力的な手法を重視し、ストライキ参加者の要求を実現させようとしたことで知られている。労働組合や左翼団体から大きな支持を得た彼女は1950年にソードランド労働組合のスポークスパーソンに任命された。

1953年の選挙では無所属で出馬し、議会の議員に選出された。

1957年にレイン大統領は国家に対する暴力を扇動した罪でホルテンの逮捕を命じ、彼女はアンテル・ロック刑務所に収監されている。"
CodexEntryData,0x0100004600017475,Characters_Assembly_ManolySuheil,CodexEntryProperties.Title,マノリー・スハイル
CodexEntryData,0x0100004600017475,Characters_Assembly_ManolySuheil,CodexEntryProperties.Keywords[0],マノリー・スハイル
CodexEntryData,0x0100004600017475,Characters_Assembly_ManolySuheil,CodexEntryProperties.Keywords[1],スハイル
CodexEntryData,0x0100004600017475,Characters_Assembly_ManolySuheil,CodexEntryProperties.Keywords[2],スハイル
CodexEntryData,0x0100004600017475,Characters_Assembly_ManolySuheil,CodexEntryProperties.Keywords[3],スハイル
CodexEntryData,0x0100004600017475,Characters_Assembly_ManolySuheil,CodexEntryProperties.Description,"マノリー・スハイルはソードランド人の政治家であり、議会議員かつ人民自由正義党（PFJP）のグループ副議長を務めている。彼女は1949年からソードランドの大国民議会に所属している。

スハイルはPFJPがアルフォンソ大統領の政権に反対する運動の中で、攻撃的な討論者として最近注目を集めている。彼女は自由市場改革を厳しく批判し、アルフォンソの政策を支持するフレンス・リクターに対する内部抗議で名を馳せた。

彼女は徹底した反ソル主義者であり、1940年代にタルキン・ソルに対する数回の大規模抗議活動の組織化を主導した。その後ソードランド人やブルディア人といった少数派を支援したことで名声を得、PFJP内の急進的進歩派のリーダーと見なされ、同党の左翼メンバー間で絶大な影響力を持っている。彼女はフレンス・リクターが経済的自由主義政策を支持することに強く批判し、彼が「党を社会民主主義から遠ざけている」と主張している。

スハイルはその急進的な姿勢のため党指導部に何度も脅迫されたと言われているが、人気が急上昇した後にフレンス・リクターによってPFJPのスポークスパーソンに任命された。彼女は1953年からPFJPのグループ副議長を務めている。"
CodexEntryData,0x010000460001747D,Characters_Assembly_ManolySuheil_PartyLeader,CodexEntryProperties.Title,マノリー・スハイル
CodexEntryData,0x010000460001747D,Characters_Assembly_ManolySuheil_PartyLeader,CodexEntryProperties.Keywords[0],マノリー・スハイル
CodexEntryData,0x010000460001747D,Characters_Assembly_ManolySuheil_PartyLeader,CodexEntryProperties.Keywords[1],スハイル
CodexEntryData,0x010000460001747D,Characters_Assembly_ManolySuheil_PartyLeader,CodexEntryProperties.Keywords[2],スハイル
CodexEntryData,0x010000460001747D,Characters_Assembly_ManolySuheil_PartyLeader,CodexEntryProperties.Keywords[3],スハイル
CodexEntryData,0x010000460001747D,Characters_Assembly_ManolySuheil_PartyLeader,CodexEntryProperties.Description,"マノリー・スハイルはソードランド人の政治家であり議会議員でもあって、現在は人民自由正義党（PFJP）の党首を務めている。彼女は以前、PFJPのグループ副委員長を歴任しており、1949年からソードランドの大国民議会に所属している。

スハイルはPFJPがアルフォンソ大統領の政権に反対する運動の中で攻撃的な討論家として注目を集め、自由市場改革を厳しく批判し、アルフォンソの政策を支持するフレンス・リクターに対して内部で反対の声を上げたことで有名になった。

彼女は徹底した反ソル主義者であり、1940年代にタルキン・ソルに対する数回の大規模抗議活動の組織化を主導した。その後ソードランド人やブルディア人といった少数派を支援したことで名声を得、PFJP内の急進的進歩派のリーダーと見なされ、同党の左翼メンバー間で絶大な影響力を持っている。彼女はフレンス・リクターが経済的自由主義政策を支持することに強く批判し、彼が「党を社会民主主義から遠ざけている」と主張している。

スハイルはその急進的な姿勢のため党指導部に何度も脅迫されたと言われているが、人気が急上昇した後にフレンス・リクターによってPFJPのスポークスパーソンに任命された。彼女は1953年からPFJPのグループ副議長を務めている。

1956年に彼女はPFJPの指導者として選出された。"
CodexEntryData,0x0100004600017479,Characters_Assembly_ManolySuheil_Trialled,CodexEntryProperties.Title,マノリー・スハイル
CodexEntryData,0x0100004600017479,Characters_Assembly_ManolySuheil_Trialled,CodexEntryProperties.Keywords[0],マノリー・スハイル
CodexEntryData,0x0100004600017479,Characters_Assembly_ManolySuheil_Trialled,CodexEntryProperties.Keywords[1],スハイル
CodexEntryData,0x0100004600017479,Characters_Assembly_ManolySuheil_Trialled,CodexEntryProperties.Keywords[2],スハイル
CodexEntryData,0x0100004600017479,Characters_Assembly_ManolySuheil_Trialled,CodexEntryProperties.Keywords[3],スハイル
CodexEntryData,0x0100004600017479,Characters_Assembly_ManolySuheil_Trialled,CodexEntryProperties.Description,"マノリー・スハイルはソードランド人の政治家であり議会議員でもあって、かつて人民自由正義党（PFJP）のグループ副議長を務めた。彼女は1949年から1957年までソードランドの大国民議会に所属していた。ソードランド人に対する反逆罪で裁判にかけられ、現在はアンテル・ロック刑務所に収監されている。

スハイルはPFJPがアルフォンソ大統領の政権に反対する運動の中で攻撃的な討論家として注目を集め、自由市場改革を厳しく批判し、アルフォンソの政策を支持するフレンス・リクターに対して内部で反対の声を上げたことで有名になった。

彼女は徹底した反ソル主義者であり、1940年代にタルキン・ソルに対する数回の大規模抗議活動の組織化を主導した。その後ソードランド人やブルディア人といった少数派を支援したことで名声を得、PFJP内の急進的進歩派のリーダーと見なされ、同党の左翼メンバー間で絶大な影響力を持っている。彼女はフレンス・リクターが経済的自由主義政策を支持することに強く批判し、彼が「党を社会民主主義から遠ざけている」と主張している。

スハイルはその急進的な姿勢のため党指導部に何度も脅迫されたと言われているが、人気が急上昇した後にフレンス・リクターによってPFJPのスポークスパーソンに任命された。彼女は1953年からPFJPのグループ副議長を務めている。

1957年に彼女は汚職の罪で逮捕された。"
CodexEntryData,0x0100004600017461,Characters_Assembly_MansounLeke,CodexEntryProperties.Title,マンスン・レケ
CodexEntryData,0x0100004600017461,Characters_Assembly_MansounLeke,CodexEntryProperties.Keywords[0],マンスン・レケ
CodexEntryData,0x0100004600017461,Characters_Assembly_MansounLeke,CodexEntryProperties.Keywords[1],レケ
CodexEntryData,0x0100004600017461,Characters_Assembly_MansounLeke,CodexEntryProperties.Description,"マンスン・レケはブルディア系のソードランド人であり、議会の議員で同時にソードランドの大国民議会における無所属派の現在の指導者でもある。彼は1948年から1949年まで親ブルディア派のブルディア労働者党の党首を務めていた。また彼は宗教的・民族的少数派の権利擁護の強力な支持者でもある。

1925年にホルソード国立大学の文学部で学んでいた頃、ブルディア人という出自と左傾的な見解のせいで政治的な問題に直面し、学位を取得しないまま学校を去ることを余儀なくされた。その後デイル文化大学に入学してメルコパ史の学位を取得した。

1933年のイッザム事件およびブルディア自由党への禁止措置の後、彼はウジレンにある故郷に戻り、新たな民主主義運動のもとでブルディア系少数派を組織する活動を展開した。デウレン・アルゲによって直接過激派のブルディア自由戦線への参加が誘われたとされており、彼はベルギア地方での全面的な反乱を呼びかけるアルゲの主張に対し「暴力はさらなる暴力しか生まない」と強く抗議した。

1948年に彼はブルディア労働者党に加入し、同年その党の指導者に選出されて1949年の選挙で大統領候補として出馬した。彼は「ブルディアに平和、ソードランドに平和、世界に平和」というスローガンを作り出した。

‘49年の選挙では総得票率6％にとどまり選挙の閾値を超えることができなかった。その後自身の党からの反対にもかかわらず職を辞し、閾値を回避するために1953年の選挙では無所属で出馬して当選し、1953年に議会議員に選出された。"
CodexEntryData,0x0100004600017469,Characters_Assembly_MansounLeke_PeoplesFrontLeader,CodexEntryProperties.Title,マンスン・レケ
CodexEntryData,0x0100004600017469,Characters_Assembly_MansounLeke_PeoplesFrontLeader,CodexEntryProperties.Keywords[0],マンスン・レケ
CodexEntryData,0x0100004600017469,Characters_Assembly_MansounLeke_PeoplesFrontLeader,CodexEntryProperties.Keywords[1],レケ
CodexEntryData,0x0100004600017469,Characters_Assembly_MansounLeke_PeoplesFrontLeader,CodexEntryProperties.Description,"マンスン・レケはブルディア系のソードランド人であり、議会の議員で同時にブルディア労働者党と人民戦線の現在の指導者でもある。彼は宗教的・民族的少数派の権利を強く擁護している。

1925年にホルソード国立大学の文学部で学んでいた頃、ブルディア人という出自と左傾的な見解のせいで政治的な問題に直面し、学位を取得しないまま学校を去ることを余儀なくされた。その後デイル文化大学に入学してメルコパ史の学位を取得した。

1933年のイッザム事件およびブルディア自由党への禁止措置の後、彼はウジレンにある故郷に戻り、新たな民主主義運動のもとでブルディア系少数派を組織する活動を展開した。デウレン・アルゲによって直接過激派のブルディア自由戦線への参加が誘われたとされており、彼はベルギア地方での全面的な反乱を呼びかけるアルゲの主張に対し「暴力はさらなる暴力しか生まない」と強く抗議した。

1948年に彼はブルディア労働者党に加入し、同年その党の指導者に選出されて1949年の選挙で大統領候補として出馬した。彼は「ブルディアに平和、ソードランドに平和、世界に平和」というスローガンを作り出した。

‘49年の選挙では総得票率6％にとどまり選挙の閾値を超えることができなかった。その後自身の党からの反対にもかかわらず職を辞し、閾値を回避するために1953年の選挙では無所属で出馬して当選し、1953年に議会議員に選出された。

1957年にフェティ・エジャルが毒殺された後、レケはWPBに再招集され、’57年の選挙で同党の大統領候補に指名された。その後彼はソードランド共産党と同盟を結び、WPBとCPSからなる連合体である人民戦線の指導者に選出された。"
CodexEntryData,0x0100004600017465,Characters_Assembly_MansounLeke_WPBLeader,CodexEntryProperties.Title,マンスン・レケ
CodexEntryData,0x0100004600017465,Characters_Assembly_MansounLeke_WPBLeader,CodexEntryProperties.Keywords[0],マンスン・レケ
CodexEntryData,0x0100004600017465,Characters_Assembly_MansounLeke_WPBLeader,CodexEntryProperties.Keywords[1],レケ
CodexEntryData,0x0100004600017465,Characters_Assembly_MansounLeke_WPBLeader,CodexEntryProperties.Description,"マンスン・レケはブルディア系のソードランド人であり、議会議員で同時に現在ブルディア労働者党の指導者でもある。彼は宗教的・民族的少数派の権利を強く擁護している。

1925年にホルソード国立大学の文学部で学んでいた頃、ブルディア人という出自と左傾的な見解のせいで政治的な問題に直面し、学位を取得しないまま学校を去ることを余儀なくされた。その後デイル文化大学に入学してメルコパ史の学位を取得した。

1933年のイッザム事件およびブルディア自由党への禁止措置の後、彼はウジレンにある故郷に戻り、新たな民主主義運動のもとでブルディア系少数派を組織する活動を展開した。デウレン・アルゲによって直接過激派のブルディア自由戦線への参加が誘われたとされており、彼はベルギア地方での全面的な反乱を呼びかけるアルゲの主張に対し「暴力はさらなる暴力しか生まない」と強く抗議した。

1948年に彼はブルディア労働者党に加入し、同年その党の指導者に選出されて1949年の選挙で大統領候補として出馬した。彼は「ブルディアに平和、ソードランドに平和、世界に平和」というスローガンを作り出した。

‘49年の選挙では総得票率6％にとどまり選挙の閾値を超えることができなかった。その後自身の党からの反対にもかかわらず職を辞し、閾値を回避するために1953年の選挙では無所属で出馬して当選し、1953年に議会議員に選出された。

1957年、フェティ・エジャルが去った後、レケはWPBに再び招かれ、’57年の選挙で同党の大統領候補として選出された。"
CodexEntryData,0x0100004600017481,Characters_Assembly_RemusHolstron,CodexEntryProperties.Title,レムス・ホルストロン
CodexEntryData,0x0100004600017481,Characters_Assembly_RemusHolstron,CodexEntryProperties.Keywords[0],レムス・ホルストロン
CodexEntryData,0x0100004600017481,Characters_Assembly_RemusHolstron,CodexEntryProperties.Keywords[1],ホルストロン
CodexEntryData,0x0100004600017481,Characters_Assembly_RemusHolstron,CodexEntryProperties.Keywords[2],レムス・ホルストロン
CodexEntryData,0x0100004600017481,Characters_Assembly_RemusHolstron,CodexEntryProperties.Keywords[3],ホルストロン
CodexEntryData,0x0100004600017481,Characters_Assembly_RemusHolstron,CodexEntryProperties.Description,"レムス・ホルストロンはソードランド人の政治家であり議会議員、国民戦線党（NFP）の創設メンバーで現在は同党のグループ副委員長を務めており、1937年からソードランドの大国民議会に所属している。彼はNFP支持者たちから「鉄壁」というニックネームで呼ばれている。

ホルストロンはルデリン将軍の下で働きソード青年団の結成を助けた兵士の一人とされており、ソードランド内戦中もその組織内で活動していたと考えられている。1927年から1930年にかけてブルディア人や共産党員に対して起きた多くの残虐行為の背後にいるとしてブルディア自由党およびソードランド共産党から非難されたが、彼はそのような主張を否定しており、ソード青年団内では公式な役職に就いていない。

彼はNFPの創設メンバーとして1930年代に民族主義政策を推進し、大国民議会での攻撃的な演説で有名人物となった。キベナーは彼の政治姿勢に強く抗議し、「ホルストロン氏や我々指導部の多くの者たちが手の届かず不合理な政治運動を作り出し、どの選挙でも敗北するだろう」と述べた。

1940年代にケサロ・キベナーが台頭すると彼の党内での影響力は失われ、1949年にキベナーが指導者に選出された後に辞任した。その後1953年の選挙を前にキベナーによって党に再加入するよう招かれ、党のグループ副議長に任命された。"
CodexEntryData,0x0100004600017489,Characters_Assembly_RemusHolstron_PartyLeader,CodexEntryProperties.Title,レムス・ホルストロン
CodexEntryData,0x0100004600017489,Characters_Assembly_RemusHolstron_PartyLeader,CodexEntryProperties.Keywords[0],レムス・ホルストロン
CodexEntryData,0x0100004600017489,Characters_Assembly_RemusHolstron_PartyLeader,CodexEntryProperties.Keywords[1],ホルストロン
CodexEntryData,0x0100004600017489,Characters_Assembly_RemusHolstron_PartyLeader,CodexEntryProperties.Keywords[2],レムス・ホルストロン
CodexEntryData,0x0100004600017489,Characters_Assembly_RemusHolstron_PartyLeader,CodexEntryProperties.Keywords[3],ホルストロン
