articy_id,conversation_id,entry_id,conversation,actor,field,ja
0x0100009E0000DA40,426,90,Rizia/Exile,Narrator,en,"あなたがルンブルクに到着したとき、大きな安堵感と後悔の念があなたを包み込んだ。

ベアトリス女王の慈悲により、あなたはソーンボロにあるリヴィングストン家が所有する7つの宮殿の1つを与えられた。

あなたの使用人たちがあなたの持ち物を荷解きした。すべてがどこか異質に感じられる一方で、同時に似通っているようにも思えた。

あなたは思った……"
0x0100009E0000DA4B,426,91,Rizia/Exile,Player_Romus,en,…あなたは永遠にここに留まるわけではないと思った。
0x0100009E0000DA61,426,96,Rizia/Exile,Narrator,en,"数日後、あなたがいない間にアンジェリカ・サゾンが迅速に政権を掌握したという知らせを受け取った。

彼らは彼女を新たなリジアの女王として宣言した。"
0x0100009E0000DA76,426,106,Rizia/Exile,Narrator,en,"数日後、あなたはいない間に王后ルシータが迅速に政権を掌握したという知らせを受け取った。

彼らはアザロ家をリジアの新たな統治家族として宣言した。"
0x0100009E0000DA81,426,110,Rizia/Exile,Narrator,en,"数日後、あなたがいない間にタデウス・アザロ将軍が迅速に政権を掌握したという知らせを受け取った。

彼らは彼を新たなリジアの王として宣言した。"
0x0100009E0000DA87,426,111,Rizia/Exile,Narrator,en,"数日後、あなたはいない間に叔父であるウーゴが迅速に政権を掌握したという知らせを受け取った。

彼らは彼を新たなリジアの王として宣言した。"
0x0100009E0000DA8D,426,112,Rizia/Exile,Narrator,en,"数日後、あなたはいない間に従兄弟のリコ・トラスが迅速に政権を掌握したという知らせを受け取った。

彼らは彼を新たなリジアの王として宣言した。"
0x0100009E0000DACB,426,118,Rizia/Exile,Player_Romus,en,あなたはそれを信じることができなかった。
0x0100009E0000DC77,426,150,Rizia/Exile,Narrator,en,"数日後、あなたの母上とヴィナも国を脱出してルンブルクであなたと合流した。 

彼らは、あなたが持っていた残りの私的資産は出国を許可される前に押収されたと言っていた。"
0x0100009E0000DCC8,426,154,Rizia/Exile,Player_Romus,en,あなたは彼らに会えて大変喜んだ。
0x0100009E0000DCCE,426,155,Rizia/Exile,Player_Romus,en,あなたは将来のことを心配していた。
0x0100009E0000DCD4,426,156,Rizia/Exile,Player_Romus,en,あなたは彼女に会えて大変喜んだ。
0x0100009E0000DCE0,426,157,Rizia/Exile,Narrator,en,"数日後、あなたの母上は国を脱出し、ルンブルクであなたと合流した。 

彼女は、あなたの残っていた私的資産が出国を許可される前に押収されてしまったと言っていた。"
0x0100009E0000DD67,426,161,Rizia/Exile,Narrator,en,"{RiziaDLCText.ExiledTogether}と共に、あなたはルンブルクの文化や政治の複雑さに慣れようと最善を尽くしたが、それは容易なことではなかった。

あなたがベアトリス女王と結びついていたことで、あなたは現地の貴族たちの標的となっていた。

あなたは…"
0x0100009E0000DDAE,426,169,Rizia/Exile,Narrator,en,"{RiziaDLCText.ExiledTogether}と共に、あなたたちはキルートでの生活に慣れるよう最善を尽くしたが、予想していたよりもはるかに困難だったのだ。

人生で初めて、貴族としての身分が何の特別な特権ももたらさなかった。また、財産のほとんどが没収されたため、生活水準を大幅に下げざるを得なかった。

あなたは…"
0x0100009E0000DDBC,426,173,Rizia/Exile,Narrator,en,"{RiziaDLCText.ExiledTogether}と共に、あなたたちはキルートでの生活に慣れるよう最善を尽くしたが、予想していたよりもはるかに困難だったのだ。 

人生で初めて、貴族としての身分が何の特別な特権ももたらさなかった。しかし母上があなたの財産の一部を移してくださったおかげで、以前と変わらない豪華な生活を送ることができた。

あなたは…"
0x0100009E0000DDC3,426,174,Rizia/Exile,Player_Romus,en,...新たに得た暇な時間を楽しむことはできなかった。
0x0100009E0000DDCA,426,175,Rizia/Exile,Player_Romus,en,…ベアトリス女王の宮廷と距離を置くことにしたのだ。
0x0100009E0000DDD1,426,176,Rizia/Exile,Player_Romus,en,...政治の場において、あなたは妻のことを積極的に支援した。
0x0100009E0000DDE1,426,180,Rizia/Exile,Narrator,en,"あなたにはヴィナから電話があった。彼女は何日もの間、あなたに連絡を取ろうとしていたのだ。

リジアとパレスが統一されたとはいえ、アクセル公は新政府と取引を成立させることに成功していた。パレスはある程度の自治権を維持でき、あなたの家族はそこに避難することができたのだった。

女公爵のヴィナは、あなたに自分と共に暮らすよう誘った。あなたは…"
0x0100009E0000DDE8,426,181,Rizia/Exile,Player_Romus,en,…合意に達し、家族と共にパレスへ移住した。
0x0100009E0000DDEE,426,182,Rizia/Exile,Player_Romus,en,…彼女にはまだ危険すぎると伝えた。
0x0100009E0000DDF6,426,183,Rizia/Exile,Narrator,en,"あなたは母上とパベルと共に、パレスの首都へ移り住んだ。

アクセルとヴィナはあなたが無事に到着できるよう最善を尽くし、さらにパレス地方の海岸付近に豪華な屋敷まで与えてくれた。これまでに起こった数々の出来事の後、ついにあなたは家族と再会することができたのだ。

あなたは……"
0x0100009E0000DDF6,426,183,Rizia/Exile,Narrator,Menu Text en,1957|パレス大公国
0x0100009E0000DE61,426,209,Rizia/Exile,Player_Romus,en,我々は国際的な難民を助けるためにロムス・トラス財団を設立した。
0x0100009E0000DE69,426,210,Rizia/Exile,Player_Romus,en,人生で初めて、貴族という身分が何の特権ももたらしてくれなかった。私はトラスという名前を利用して有名人になろうと試みた。
0x0100009E0000DE70,426,211,Rizia/Exile,Player_Romus,en,あなたは生まれて初めて、貴族という身分が何の特権ももたらさないことを知った。あなた一家はアダルフォ・ソテラートに頼んで国際連盟へ奉仕する機会を得るようお願いした。
0x0100009E0000DE77,426,212,Rizia/Exile,Player_Romus,en,あなたはあなたが無事に到着できるよう最善を尽くし、パレス地方の海岸付近に豪華な屋敷まで与えた。これらすべての出来事の後、アクセルに対してパレス政府の運営を手伝うと申し出た。
0x0100009E0000DE7D,426,213,Rizia/Exile,Player_Romus,en,アクセルとヴィナはあなたの無事な到着を確実にするため全力を尽くし、さらにパレス地方の海岸付近に豪華な屋敷まで与えてくれた。これまでに起こったすべての出来事の後、あなたはあなたがパレス地方の政治と距離を置き続けるようにした。
0x0100009E0000DE85,426,214,Rizia/Exile,Narrator,en,"その後数年の間に、あなたはルンブルク王国の貴族として新しい役割に順応していった。

あなたはお金で買えるほとんどすべてのものを手に入れることができた。ベアトリス女王との家族的つながりや、かつてのリジア王としての地位により、特別な特権を享受していた。"
0x0100009E0000DE85,426,214,Rizia/Exile,Narrator,Menu Text en,1960|ルンブルク王国
0x0100009E0000DE8B,426,215,Rizia/Exile,Narrator,en,"その後数年の間に、あなたはルンブルク王国の宮廷政治に深く関与するようになった。当初はためらっていたベアトリス女王も、やがてあなたの助言や支援を頼りにするようになった。

ある日、彼女はルンブルクの反君主主義運動の拠点となっていたグレンヒル市における民主主義的反対勢力を打倒するという重要な任務をあなたに与えた。もし成功すれば公爵領を与えると約束したのだ。

あなたは…"
0x0100009E0000DE8B,426,215,Rizia/Exile,Narrator,Menu Text en,1960|ルンブルク王国
0x0100009E0000DE9E,426,220,Rizia/Exile,Narrator,en,"その後数ヶ月の間に、あなたはルンブルク王国の宮廷政治に深く関与するようになった。当初はためらっていたベアトリス女王も、やがてあなたの助言や支援を頼りにするようになった。

彼女はあなたに「大覚醒」という計画について話した。長い間待ち望まれてきたソードランドとの戦争が間もなく始まろうとしていたのだ。"
0x0100009E0000DE9E,426,220,Rizia/Exile,Narrator,Menu Text en,1957|ルンブルク王国
0x0100009E0000DEAB,426,224,Rizia/Exile,Player_Romus,en,ルンブルクの軍隊は準備が整っていた。
0x0100009E0000DEB2,426,225,Rizia/Exile,Player_Romus,en,しかしソードランドが先に攻撃を仕掛けてきた。
0x0100009E0000DEB9,426,226,Rizia/Exile,Narrator,en,その後数ヶ月の間に、ソードランドとルンブルクの関係は急激に悪化した。ルンブルク軍が南部国境に配備された。
0x0100009E0000DEB9,426,226,Rizia/Exile,Narrator,Menu Text en,1957|ルンブルク王国
0x0100009E0000DEC5,426,230,Rizia/Exile,Player_Romus,en,戦争の時がやってきたのであった。
0x0100009E0000DECB,426,231,Rizia/Exile,Player_Romus,en,しかしソードランドが先に攻撃を仕掛けてきた。
0x0100009E0000DED4,426,232,Rizia/Exile,Player_Romus,en,ある日、女王はあなたに重要な任務を与えて抑え込むよう命じたが、我々はその任務を断った。
0x0100009E0000DEDB,426,233,Rizia/Exile,Player_Romus,en,...最善を尽くして任務を遂行した。
0x0100009E0000DEE2,426,234,Rizia/Exile,Narrator,en,"アクセルはあなたの申し出を断り、政治に関わらないよう強く主張した。 

あなたは新しい余暇の生活に少し時間を要して慣れていった。少なくともかつてリジアで享受していたのと同じ贅沢を味わえることに、あなたは感謝していた。"
0x0100009E0000DEEF,426,235,Rizia/Exile,Narrator,en,"数日後、あなたの母上とヴィナ、ルシータはリジアを脱出し、ルンブルクであなたと合流した。 

彼らは、あなたが持っていた残りの私的資産は出国を許可される前に押収されたと言っていた。"
0x0100009E0000DF0B,426,242,Rizia/Exile,Narrator,en,"数日後、あなたの母上とルシータは国を脱出し、ルンブルクであなたと合流した。 

彼らは、あなたが持っていた残りの私的資産が出国を許可される前に押収されたと言っていた。"
0x0100009E0000DF5A,426,248,Rizia/Exile,Narrator,en,"数日後、あなたの母上とヴィナ、そしてパベルは国を脱出し、キルートであなたと合流した。 

彼らは、あなたが持っていた残りの私的資産が国外へ出発する前に押収されたと言っていた。"
0x0100009E0000DF7B,426,249,Rizia/Exile,Narrator,en,"数日後、あなたの母上とパベルは国を脱出し、キルートであなたと合流した。 

彼らは、あなたが持っていた残りの私的資産が国外へ出発する前に押収されたと言っていた。"
0x0100009E0000DF92,426,255,Rizia/Exile,Narrator,en,"数日後、あなたの母上とルシータは国を離れてキルートであなたと合流した。 

彼らは、あなたが持っていた残りの私的資産が国外へ出発する前に押収されたと言っていた。"
0x0100009E0000DF9D,426,256,Rizia/Exile,Narrator,en,"数日後、あなたの母上は国を離れてキルートであなたと合流した。 

彼女は、あなたの残っていた私的資産が出国を許可される前に押収されてしまったと言っていた。"
0x0100009E0000DFA3,426,257,Rizia/Exile,Narrator,en,"数日後、あなたの母上とヴィナ、ルシータは国を脱出してキルートであなたと合流した。彼女たちは再びあなたに会えて大変喜んだ。

彼らは、あなたが持っていた残りの私的資産が国を離れる前に押収されたと言っていた。"
0x0100009E0000E03E,426,264,Rizia/Exile,Player_Romus,en,我々は初めて、リジア製品の取引を専門とする会社を設立した。
0x0100009E0000E04F,426,271,Rizia/Exile,Player_Romus,en,私は生まれて初めて、貴族という身分が何の特権ももたらしてくれないことを知った。その後、我々はコンスタンティウムにあるヴルヘック教徒の聖堂に加わった。
0x0100009E0000E057,426,272,Rizia/Exile,Player_Romus,en,人生で初めて、貴族という身分が何の恩恵ももたらさず、あなたはキルートのカバレーでコメディの才能を披露して運を試みた。
0x0100009E0000E072,426,273,Rizia/Exile,Player_Romus,en,あなたは、持ち込むことができた宝石や家宝を売ってしまった。
0x0100009E0000E079,426,274,Rizia/Exile,Narrator,en,"あなたたちの多額の寄付に支えられて、ロムス・トラス協会はコンスタンティウムで次第に影響力を持つようになった。 

あなたは人道主義者として称賛され、キルートのエリート層の最も核心的な集団に加わるよう招かれた。"
0x0100009E0000E079,426,274,Rizia/Exile,Narrator,Menu Text en,1958|キルート
0x0100009E0000E093,426,279,Rizia/Exile,Narrator,en,"あなたは自分の資金と人脈を使って、リジア製品の輸入をキルートに行った。 

最初の成功を収めた後、あなたの事業はコンスタンティウムで次第に勢いを増していった。あなたはキルートのエリート層の最も核心的な集団に受け入れられるようになった。"
0x0100009E0000E093,426,279,Rizia/Exile,Narrator,Menu Text en,1958|キルート
0x0100009E0000E09A,426,280,Rizia/Exile,Narrator,en,キルートのエリートたちは当初、あなたを疑いの目で見ていた。しかし間もなく、あなたは慈善ガラやその他の上流階級向けのイベントへの招待を受けるようになった。
0x0100009E0000E09A,426,280,Rizia/Exile,Narrator,Menu Text en,1958|キルート
0x0100009E0000E0A1,426,281,Rizia/Exile,Narrator,en,"あなたは君主としての経験を活かし、国際連盟の特別顧問となった。 

あなたはすぐに地元の政治家や外交官たちから尊敬を集め、キルートのエリート層の最も核心的なグループに加わるよう招かれた。"
0x0100009E0000E0A1,426,281,Rizia/Exile,Narrator,Menu Text en,1958|キルート
0x0100009E0000E0B2,426,285,Rizia/Exile,Narrator,en,"あなたは自分の名前と人脈を活用してメディアでの存在感を高めようとした。

しかし、地元のテレビ局で行われる討論番組に招かれたこと以外に、あまり機会は得られなかった。"
0x0100009E0000E0B2,426,285,Rizia/Exile,Narrator,Menu Text en,1958|キルート
0x0100009E0000E0B9,426,286,Rizia/Exile,Narrator,en,あなたは見つけられる限りの貴重品をすべて売り払った。そのおかげで数百万ほどの金額を手に入れ、しばらくの間生き延びるのに十分な資金が得られた。
0x0100009E0000E0B9,426,286,Rizia/Exile,Narrator,Menu Text en,1958|キルート
0x0100009E0000E0C0,426,287,Rizia/Exile,Narrator,en,あなたは自らを神に捧げ、コンスタンティウムにあるヴルヘック教徒の聖堂に加わった。
0x0100009E0000E0C0,426,287,Rizia/Exile,Narrator,Menu Text en,1958|キルート
0x0100009E0000E0C7,426,288,Rizia/Exile,Narrator,en,"王が冗談を言うという新鮮さが消え去ると、キルートの文化エリートたちはあなたを優れたコメディアンとして尊敬し始めた。

あなたはコンスタンティウムで人気を博し、いくつかの深夜番組にも出演するようになった。"
0x0100009E0000E0C7,426,288,Rizia/Exile,Narrator,Menu Text en,1958|キルート
0x0100009E0000E0E7,426,289,Rizia/Exile,Narrator,en,"あなたが到着して間もなく、ルシータはあなたの息子である{RiziaDLCText.KingsSon}を出産した。

二度目に、あなたは父親になった。"
0x0100009E0000E11E,426,293,Rizia/Exile,Player_Romus,en,リジアの新しい王子様万歳。
0x0100009E0000E130,426,294,Rizia/Exile,Player_Romus,en,不満を言うほどのことはほとんどなかった。
0x0100009E0000E163,426,298,Rizia/Exile,Narrator,en,あなたは新しい余暇の生活に少し慣れるのに時間がかかった。少なくとも以前リジアで享受していた同じような贅沢を楽しめることに、感謝していた。
0x0100009E0000E191,426,299,Rizia/Exile,Narrator,en,"その後、ベアトリス女王はあなたとの距離を置くようになった。 

あなたは宮殿で開催される公式な行事への招待を次第に減らされていったが、かつてリジアの王であったという立場のおかげで依然としてルンブルクの貴族たちに高く評価されていた。お金で手に入れることのできるものはほとんど何でも手に入れることができた。"
0x0100009E0000E191,426,299,Rizia/Exile,Narrator,Menu Text en,1960|ルンブルク王国
0x0100009E0000E1B3,426,300,Rizia/Exile,Player_Romus,en,あなたは二度とリジアに戻ることはなかった。
0x0100009E0000E1C1,426,302,Rizia/Exile,Narrator,en,"あなたが君主として過ごした8年間の日々は記憶から薄れていき、新たな冒険や試練がその場所を占めるようになった。 

あなたはかつて「陛下」と呼ばれていた時と同じように、すんなりと「トラス公」へと返事をする自分に気づいた。"
0x0100009E0000E1C7,426,303,Rizia/Exile,Player_Romus,en,あなたは二度とリジアに戻ることはなかった。
0x0100009E0000E1D6,426,305,Rizia/Exile,Narrator,en,"あなたは都市の指導層を徹底的に排除することに成功し、混乱を鎮めることができた。その功績によりグレンヒル公の称号を与えられたのだ。

ベアトリス女王はあなたを英雄として称えた。

その後の数年間に、あなたは……"
0x0100009E0000E1D6,426,305,Rizia/Exile,Narrator,Menu Text en,1960|ルンブルク王国
0x0100009E0000E1F7,426,310,Rizia/Exile,Narrator,en,"戦争の初期、ルンブルクは急速に進軍を続けた。しかし、コンタナ条約機構がソードランドの防衛のために派遣されるという知らせが届くやいなや、状況は一変して暗鬱なものとなった。

女王はすべての人々がソーンバラを離れることを禁じ、戦争を非難する行為を犯罪と定めた。彼女は今、核兵器の使用を検討していた。

あなたは…"
0x0100009E0000E1F7,426,310,Rizia/Exile,Narrator,Menu Text en,1958|ルンブルク王国
0x0100009E0000E203,426,314,Rizia/Exile,Narrator,en,"戦争が始まると、ルンブルクは急速に進軍した。ソードランド軍はほとんど抵抗すらできなかった。

ソーンボロの雰囲気は明るく、祝祭的なものだった。あなたは……"
0x0100009E0000E203,426,314,Rizia/Exile,Narrator,Menu Text en,1958|ルンブルク王国
0x0100009E0000E20A,426,315,Rizia/Exile,Player_Romus,en,…我々が彼女を止めようとした。
0x0100009E0000E211,426,316,Rizia/Exile,Player_Romus,en,…彼女に和平を求めるよう頼んだ。
0x0100009E0000E218,426,317,Rizia/Exile,Player_Romus,en,我々一同は、彼女の成功のために心を込めて祈った。
0x0100009E0000E221,426,318,Rizia/Exile,Narrator,en,"戦争の初期にルンブルク軍は急速に前進したが、ソードランド軍から予想外の抵抗に遭った。

あなたは戦闘に敗れ、軍隊が後退しているという知らせを受け取った。

その頃、女王はルンブルクの主要都市にロックダウンを実施し、戦争を非難する行為を犯罪と定めた。あなたは……"
0x0100009E0000E221,426,318,Rizia/Exile,Narrator,Menu Text en,1958|ルンブルク王国
0x0100009E0000E228,426,319,Rizia/Exile,Player_Romus,en,…女王に対し、平和的な解決策を見出すよう懇願した。
0x0100009E0000E22F,426,320,Rizia/Exile,Player_Romus,en,…女王の成功を祈っていた。
0x0100009E0000E23C,426,321,Rizia/Exile,Player_Romus,en,...我々は、両軍の被害ができるだけ少なくなるように祈った。
0x0100009E0000E243,426,322,Rizia/Exile,Player_Romus,en,…我々はルンブルクのエリートたちと共に勝利を祝して杯を交わした。
0x0100009E0000E24A,426,323,Rizia/Exile,Player_Romus,en,…は気にも留めていなかった。
0x0100009E0000E25C,426,326,Rizia/Exile,Narrator,en,"ソードランド軍がルンブルク本土への侵攻を開始したその日、ベアトリス女王は自らの秘密核ミサイルの一基の使用を許可した。

これはそのような兵器が人々に対して使用される初めての出来事だった。"
0x0100009E0000E25C,426,326,Rizia/Exile,Narrator,Menu Text en,1958|ルンブルク王国
0x0100009E0000E263,426,327,Rizia/Exile,Player_Romus,en,そしてその兵器はホルソードに向けて発射されたのだった。
0x0100009E0000E26A,426,328,Rizia/Exile,Narrator,en,"ホルソードが破壊された後、超大国も自国の核兵器を展開し始めた。

数時間も経たないうちに、ソーンボロでは大混乱が起こった。"
0x0100009E0000E273,426,329,Rizia/Exile,Player_Romus,en,すべては眩い光と共に終わった。
0x0100009E0000E282,426,331,Rizia/Exile,Narrator,en,"皆が驚いたことに、ソードランド軍は南部の重要な場所のほとんどを占領し、ソーンボロを包囲することに成功した。

その頃、ベアトリス女王は官報にて、ルンブルクの住民全員が武器を取って侵略軍と戦う義務があると発表した。逃げ出そうとする者は射殺されることになっていた。

あなたは…"
0x0100009E0000E282,426,331,Rizia/Exile,Narrator,Menu Text en,1958|ルンブルク王国
0x0100009E0000E289,426,332,Rizia/Exile,Narrator,en,"数ヶ月後、ベアトリス女王はソードランドに対するルンブルクの歴史的な勝利を宣言した。彼女はソル主義者たちの脅威が排除され、かつて苦しめられてきたブルディア人たちがようやく独自の国家を持つ権利を得ることになったと述べた。

世界中の人々は不安げな沈黙の中でその展開を見守っていた。"
0x0100009E0000E289,426,332,Rizia/Exile,Narrator,Menu Text en,1958|ルンブルク王国
0x0100009E0000E290,426,333,Rizia/Exile,Player_Romus,en,...あなたは孤立して戦争が終わるのを待っていた。
